Rank,Popularity,Score,Episodes
5215,5284,6.71,1
5216,12666,6.71,20
5217,9614,6.71,50
5218,9140,6.71,1
5219,2699,6.71,12
5220,6279,6.71,1
5221,9073,6.71,5
5222,7198,6.71,48
5223,947,6.71,12
5224,33,6.71,24
5225,5998,6.71,1
5226,9955,6.71,51
5227,7069,6.71,2
5228,10525,6.71,1
5229,9798,6.71,1
5230,6486,6.71,1
5231,7525,6.71,1
5232,3898,6.71,13
5233,7883,6.71,1
5234,5588,6.71,12
5235,4409,6.71,25
5236,714,6.7,12
5238,4654,6.7,12
5239,8249,6.7,37
5240,7756,6.7,1
5241,11605,6.7,26
5242,12259,6.7,1
5243,11240,6.7,1
5244,9846,6.7,Unknown
5245,3115,6.7,12
5246,5315,6.7,22
5247,5671,6.7,25
5248,3511,6.7,12
5249,2806,6.7,1
5250,8790,6.7,2
5250,4414,6.7,2
5251,2743,6.7,13
5252,9507,6.7,1
5253,4559,6.7,13
5254,3874,6.7,12
5255,5380,6.7,1
5256,2479,6.7,148
5257,5501,6.7,1
5258,3499,6.7,1
5259,4792,6.7,1
5260,3048,6.7,4
5261,9690,6.7,1
5262,11833,6.7,1
5263,11122,6.7,1
5264,263,6.7,12
5265,1478,6.7,1
5266,4019,6.7,38
5267,6684,6.7,1
5268,5888,6.7,1
5269,3968,6.7,6
5270,3088,6.7,12
5271,5973,6.7,1
5272,9339,6.7,4
5273,2558,6.7,12
5274,10155,6.7,1
5275,6672,6.7,1
5276,11628,6.7,40
5277,2821,6.7,12
5278,9593,6.7,6
5279,9142,6.7,39
5280,6818,6.7,1
5281,4115,6.69,1
5282,4704,6.69,1
5283,8868,6.69,1
5284,3304,6.69,4
5285,9209,6.69,26
5286,2476,6.69,2
5287,2351,6.69,51
5288,8226,6.69,51
5289,3531,6.69,13
5290,6278,6.69,25
5291,7653,6.69,1
5292,12244,6.69,1
5293,1678,6.69,13
5294,6610,6.69,1
5296,10451,6.69,1
5297,7084,6.69,12
5298,5527,6.69,6
5299,2696,6.69,1
5300,1593,6.69,12
5300,7750,6.69,1
5301,11520,6.69,26
5302,3448,6.69,1
5303,2686,6.69,13
5304,6905,6.69,6
5305,8577,6.69,2
5306,2702,6.69,6
5307,9969,6.69,1
5308,4373,6.69,6
5309,1952,6.69,12
5310,7430,6.69,63
5311,8877,6.69,1
5312,9179,6.69,1
5313,5023,6.69,7
5314,9459,6.69,52
5315,3012,6.69,1
5316,4391,6.69,1
5317,5737,6.69,1
5318,7821,6.69,1
5319,4501,6.69,1
5320,1146,6.69,12
5321,4485,6.69,1
5322,7736,6.69,26
5323,9414,6.69,1
5324,8977,6.69,3
5325,7528,6.69,108
5326,5366,6.69,13
5327,4558,6.69,12
5328,8347,6.69,1
5329,8342,6.69,26
5330,4712,6.69,1
5331,11900,6.69,12
5332,7801,6.68,1
5333,7963,6.68,49
5334,2326,6.68,13
5335,5229,6.68,2
5336,10401,6.68,26
5337,6002,6.68,51
5338,2690,6.68,14
5339,8978,6.68,38
5340,4128,6.68,12
5341,5876,6.68,3
5342,8833,6.68,13
5343,12930,6.68,1
5344,10111,6.68,1
5345,4734,6.68,1
5346,4227,6.68,26
5347,6992,6.68,1
5348,12846,6.68,1
5349,2377,6.68,12
5350,8485,6.68,6
5351,5234,6.68,2
5352,7791,6.68,1
5353,2786,6.68,30
5354,4944,6.68,12
5355,7279,6.68,50
5356,1816,6.68,12
5357,8820,6.68,52
5358,4230,6.68,1
5359,8719,6.68,1
5360,3058,6.68,13
5361,3562,6.68,3
5362,3166,6.68,1
5363,7030,6.68,1
5364,7544,6.68,1
5365,10132,6.68,12
5366,3747,6.68,12
5367,2535,6.68,12
5368,8250,6.68,1
5369,7015,6.67,4
5370,5630,6.67,51
5371,1986,6.67,12
5372,2688,6.67,12
5373,320,6.67,13
5374,3808,6.67,1
5375,9924,6.67,13
5376,5833,6.67,1
5377,1971,6.67,13
5378,8952,6.67,4
5379,1853,6.67,24
5380,6190,6.67,5
5381,10404,6.67,1
5382,8985,6.67,1
5383,4998,6.67,26
5384,4234,6.67,3
5385,5691,6.67,3
5386,13291,6.67,1
5387,4675,6.67,5
5388,4542,6.67,6
5389,6142,6.67,4
5390,3240,6.67,26
5391,15821,6.67,1
5392,9160,6.67,1
5393,4773,6.67,2
5394,4440,6.67,13
5395,11465,6.67,1
5395,7374,6.67,48
5396,6584,6.67,4
5397,9063,6.67,1
5398,4657,6.67,13
5399,7093,6.67,6
5400,1407,6.67,13
5400,10655,6.67,24
5403,5262,6.67,1
5404,2142,6.67,12
5405,13864,6.67,1
5406,8170,6.67,1
5407,3187,6.67,13
5408,6960,6.67,24
5409,7532,6.67,1
5410,1973,6.67,12
5411,7179,6.67,1
5412,11164,6.67,18
5413,5574,6.67,12
5414,2563,6.67,12
5415,2033,6.67,12
5416,11984,6.67,39
5417,6238,6.67,1
5418,7075,6.67,1
5419,4595,6.67,13
5420,8544,6.67,52
5421,7435,6.67,1
5422,7090,6.67,1
5423,1941,6.67,13
5424,7880,6.67,13
5425,7879,6.67,1
5426,8932,6.66,1
5427,6096,6.66,22
5428,1642,6.66,10
5429,4853,6.66,4
5430,4217,6.66,13
5431,5046,6.66,13
5432,12014,6.66,12
5433,1800,6.66,24
5434,12232,6.66,26
5435,3677,6.66,12
5436,9935,6.66,3
5437,6427,6.66,1
5438,5583,6.66,1
5439,6061,6.66,1
5440,8455,6.66,1
5441,2600,6.66,13
5442,997,6.66,13
5443,6724,6.66,1
5444,6102,6.66,13
5445,3881,6.66,1
5446,5361,6.66,13
5447,2722,6.66,12
5448,4384,6.66,12
5448,13840,6.66,2
5449,7583,6.66,2
5450,9067,6.66,1
5452,8464,6.66,1
5453,7384,6.66,1
5454,12117,6.66,40
5455,9134,6.66,1
5456,2413,6.66,12
5457,9916,6.66,52
5458,12167,6.66,1
5459,4769,6.66,1
5460,1341,6.66,12
5461,2577,6.66,12
5462,1729,6.66,2
5463,10692,6.66,48
5464,5938,6.66,24
5465,7581,6.66,38
5466,2070,6.66,12
5467,10013,6.66,4
5468,9288,6.66,13
5469,9545,6.66,44
5470,2370,6.66,1
5471,8064,6.66,26
5472,11594,6.66,52
5473,1692,6.66,1
5474,3184,6.66,6
5475,5609,6.66,13
5476,9245,6.66,1
5477,2710,6.66,12
5478,9570,6.66,39
5479,4325,6.66,2
5480,2461,6.66,13
5481,1750,6.66,12
5482,9056,6.66,1
5483,7493,6.66,19
5484,4103,6.66,2
5485,293,6.66,12
5486,3310,6.66,2
5487,10710,6.66,1
5488,6297,6.66,1
5489,3350,6.66,13
5490,4882,6.66,52
5491,6909,6.66,1
5492,3964,6.65,1
5493,4825,6.65,1
5494,7004,6.65,8
5495,8627,6.65,51
5496,4236,6.65,Unknown
5498,9740,6.65,Unknown
5499,12242,6.65,1
5500,6737,6.65,1
5500,12277,6.65,13
5501,2982,6.65,12
5502,5800,6.65,13
5503,1600,6.65,1
5504,1183,6.65,12
5505,4818,6.65,1
5506,6352,6.65,12
5507,4177,6.65,25
5508,6365,6.65,13
5509,3261,6.65,1
5510,6577,6.65,1
5511,3674,6.65,12
5512,10228,6.65,1
5513,339,6.65,12
5514,13279,6.65,1
5515,5693,6.65,2
5516,3016,6.65,12
5517,10626,6.65,12
5518,6920,6.65,1
5519,12122,6.65,12
5520,4368,6.65,39
5521,8699,6.65,5
5522,14551,6.65,1
5523,5963,6.65,1
5524,5258,6.65,3
5525,3154,6.65,12
5526,6889,6.65,2
5527,9561,6.65,63
5528,12766,6.65,1
5529,5261,6.65,1
5530,2968,6.65,14
5531,5382,6.65,3
5532,10844,6.65,29
5533,8912,6.65,1
5534,7219,6.65,1
5535,7576,6.65,77
5536,7024,6.65,52
5537,6492,6.65,13
5538,6372,6.65,1
5539,7097,6.65,1
5540,3346,6.65,12
5541,12199,6.65,42
5542,5715,6.64,52
5543,12260,6.64,46
5545,9489,6.64,1
5546,9776,6.64,12
5547,7514,6.64,2
5548,3640,6.64,1
5549,3140,6.64,47
5550,3683,6.64,1
5550,4725,6.64,26
5551,2209,6.64,11
5552,4026,6.64,12
5553,581,6.64,12
5554,9341,6.64,1
5555,6281,6.64,13
5556,7517,6.64,12
5557,1734,6.64,1
5558,9754,6.64,1
5559,9844,6.64,1
5560,8731,6.64,43
5561,7742,6.64,1
5562,6653,6.64,24
5563,8444,6.64,39
5564,5852,6.64,13
5565,6264,6.64,22
5566,9542,6.64,37
5567,3025,6.64,7
5568,11504,6.64,1
5569,10248,6.64,21
5570,5633,6.64,26
5571,4228,6.64,12
5572,5979,6.64,1
5573,3357,6.64,12
5574,3096,6.64,26
5575,1096,6.64,13
5576,4869,6.64,1
5577,1636,6.64,12
5578,9136,6.64,4
5579,2729,6.64,12
5580,9632,6.64,1
5581,7174,6.64,3
5582,7064,6.64,24
5583,10837,6.64,12
5584,2055,6.64,12
5585,5661,6.64,24
5586,2245,6.63,1
5587,9436,6.63,1
5588,2981,6.63,1
5589,8288,6.63,51
5590,6360,6.63,1
5591,10845,6.63,1
5592,5975,6.63,12
5593,15614,6.63,1
5594,4471,6.63,1
5597,1935,6.63,13
5598,9451,6.63,1
5599,9159,6.63,50
5599,8285,6.63,1
5600,3704,6.63,13
5600,1112,6.63,12
5601,12497,6.63,1
5602,4032,6.63,6
5603,7438,6.63,1
5604,6512,6.63,9
5605,10907,6.63,55
5606,12383,6.63,127
5607,10618,6.63,47
5608,7269,6.63,3
5609,5508,6.63,1
5610,4238,6.63,12
5611,12566,6.63,1
5612,4648,6.63,5
5613,4586,6.63,3
5614,6182,6.63,1
5615,8842,6.63,2
5616,8412,6.63,6
5617,3196,6.63,6
5618,10567,6.63,26
5619,5281,6.63,6
5620,1477,6.63,12
5621,9441,6.63,25
5622,5820,6.63,8
5623,2212,6.63,25
5624,1020,6.63,12
5625,5144,6.63,1
5626,8079,6.63,3
5627,12812,6.63,1
5628,8643,6.63,1
5629,9759,6.63,1
5630,5061,6.63,1
5631,16614,6.63,1
5632,4449,6.63,1
5633,5268,6.63,1
5634,3086,6.63,12
5635,12543,6.63,208
5636,13352,6.63,20
5637,4104,6.63,6
5638,2964,6.63,120
5639,8808,6.62,6
5640,3915,6.62,13
5641,6750,6.62,25
5642,3348,6.62,9
5643,6497,6.62,1
5644,2256,6.62,12
5645,8144,6.62,24
5646,9767,6.62,52
5647,11098,6.62,16
5648,10337,6.62,26
5649,1975,6.62,12
5650,4955,6.62,13
5651,6498,6.62,1
5652,2593,6.62,9
5653,11467,6.62,1
5654,11468,6.62,24
5655,3525,6.62,13
5656,6390,6.62,1
5657,9984,6.62,130
5658,4706,6.62,12
5659,4130,6.62,1
5660,5909,6.62,26
5661,2443,6.62,12
5662,6417,6.62,12
5663,7708,6.62,8
5664,6752,6.62,1
5665,7401,6.62,4
5666,6611,6.62,1
5667,10233,6.62,1
5668,10621,6.62,1
5669,5019,6.62,13
5670,2756,6.62,1
5671,9631,6.62,1
5672,5747,6.62,52
5673,8311,6.62,31
5674,5961,6.62,13
5675,8618,6.62,1
5676,5838,6.62,39
5677,4021,6.62,26
5679,8470,6.62,1
5680,6026,6.62,6
5681,8242,6.62,5
5682,2149,6.62,25
5683,4637,6.62,26
5684,3706,6.62,1
5685,4582,6.62,1
5686,8037,6.62,26
5687,11915,6.62,31
5688,12194,6.62,1
5689,694,6.62,1
5690,6714,6.62,2
5691,2895,6.62,43
5692,13381,6.62,1
5693,4323,6.62,12
5694,7829,6.62,26
5695,6745,6.62,1
5696,8787,6.62,1
5697,856,6.62,12
5698,5537,6.62,1
5699,4500,6.62,1
5700,6033,6.62,1
5700,9029,6.62,1
5701,6120,6.62,1
5702,5239,6.62,3
5703,5655,6.61,1
5704,7411,6.61,31
5705,786,6.61,12
5706,4823,6.61,1
5707,6637,6.61,58
5708,2854,6.61,12
5709,8957,6.61,48
5710,7159,6.61,12
5711,447,6.61,12
5712,8945,6.61,4
5713,3986,6.61,49
5714,1718,6.61,1
5715,3073,6.61,1
5716,6902,6.61,3
5717,5318,6.61,5
5718,8206,6.61,1
5719,4594,6.61,1
5720,3948,6.61,6
5721,374,6.61,12
5722,11207,6.61,1
5723,2897,6.61,20
5724,12213,6.61,1
5725,1611,6.61,13
5726,1596,6.61,13
5727,4819,6.61,3
5728,8588,6.61,1
5729,3928,6.61,1
5730,8218,6.61,1
5731,4987,6.61,8
5732,10332,6.61,1
5733,8213,6.61,52
5734,1595,6.61,1
5735,4884,6.61,12
5736,8132,6.61,6
5737,10026,6.61,1
5738,7270,6.61,2
5739,6814,6.61,1
5740,3623,6.61,26
5741,14060,6.61,1
5742,6672,6.61,6
5743,3685,6.61,12
5744,8972,6.61,13
5745,8466,6.61,1
5746,2509,6.6,2
5747,11945,6.6,20
5748,4599,6.6,12
5749,10032,6.6,1
5750,2939,6.6,26
5751,5568,6.6,1
5752,741,6.6,12
5753,1271,6.6,12
5754,9021,6.6,1
5755,10139,6.6,10
5756,2615,6.6,1
5757,3429,6.6,1
5758,6090,6.6,46
5759,12269,6.6,3
5760,11215,6.6,1
5761,2087,6.6,12
5762,9853,6.6,30
5763,10344,6.6,1
5764,10038,6.6,1
5765,11633,6.6,40
5766,1350,6.6,12
5767,12456,6.6,1
5768,4540,6.6,4
5769,8370,6.6,1
5770,3368,6.6,1
5771,8732,6.6,13
5772,4615,6.6,12
5773,9318,6.6,36
5774,10181,6.6,1
5775,7991,6.6,1
5776,1041,6.6,12
5777,8613,6.6,52
5778,12131,6.6,1
5779,4699,6.6,1
5780,9645,6.6,1
5781,6696,6.6,6
5782,1156,6.6,12
5783,8608,6.6,78
5784,12155,6.6,170
5785,8646,6.6,2
5786,5014,6.6,39
5787,10431,6.6,2
5788,7514,6.6,1
5789,6521,6.6,1
5790,13399,6.6,12
5791,2952,6.6,1
5792,10284,6.6,25
5793,8796,6.6,1
5794,2579,6.6,1
5795,6807,6.6,12
5796,4491,6.6,1
5797,7026,6.6,25
5798,4659,6.6,1
5799,718,6.6,12
5800,4188,6.6,3
5801,6725,6.6,1
5802,7013,6.6,1
5803,3355,6.59,4
5804,10599,6.59,1
5805,4930,6.59,1
5806,3200,6.59,1
5807,5471,6.59,1
5808,9326,6.59,29
5809,6520,6.59,12
5810,4890,6.59,26
5811,8944,6.59,1
5812,5198,6.59,1
5813,9467,6.59,1
5814,3077,6.59,2
5815,3441,6.59,12
5816,7233,6.59,4
5817,3490,6.59,12
5818,6539,6.59,1
5819,6479,6.59,2
5820,8292,6.59,20
5821,9741,6.59,5
5822,3224,6.59,12
5823,3788,6.59,12
5824,5908,6.59,12
5825,8625,6.59,1
5826,3506,6.59,12
5827,5340,6.59,1
5828,5731,6.59,1
5829,6373,6.59,Unknown
5830,2521,6.59,24
5831,10209,6.59,1
5832,11302,6.59,1
5833,5878,6.59,12
5834,9947,6.59,1
5835,548,6.59,24
5836,12986,6.59,1
5837,557,6.59,24
5838,2873,6.59,1
5839,11490,6.59,30
5840,1601,6.59,11
5841,1947,6.59,12
5842,4923,6.59,1
5843,6178,6.59,3
5844,6667,6.59,1
5845,7432,6.59,1
5846,14270,6.59,1
5847,9840,6.59,3
5848,5129,6.59,26
5849,12591,6.59,22
5850,6031,6.59,6
5851,3793,6.59,13
5852,9737,6.59,1
5853,1668,6.59,12
5854,8186,6.59,Unknown
5855,10050,6.59,12
5856,6730,6.59,12
5857,9594,6.59,49
5858,6865,6.58,1
5859,10129,6.58,26
5860,4328,6.58,12
5861,2354,6.58,12
5862,9122,6.58,8
5863,6997,6.58,3
5864,9221,6.58,1
5865,8908,6.58,1
5866,9521,6.58,7
5867,7167,6.58,3
5868,8904,6.58,1
5869,6464,6.58,4
5870,12138,6.58,52
5871,9831,6.58,1
5872,4319,6.58,12
5873,5950,6.58,1
5874,1730,6.58,12
5875,8540,6.58,12
5876,12948,6.58,16
5877,6257,6.58,2
5878,2200,6.58,1
5879,8317,6.58,1
5880,7724,6.58,1
5881,8478,6.58,24
5882,9637,6.58,1
5883,1603,6.58,12
5884,6358,6.58,23
5885,7319,6.58,22
5886,10470,6.58,13
5887,11691,6.58,1
5888,482,6.58,12
5889,1343,6.58,12
5890,8405,6.58,1
5891,4962,6.58,52
5892,5159,6.58,1
5893,4430,6.58,1
5894,5729,6.58,1
5895,2847,6.58,6
5896,7850,6.58,1
5897,10685,6.58,1
5898,16038,6.58,1
5899,15294,6.58,1
5900,4804,6.58,12
5900,4387,6.58,16
5901,2540,6.58,6
5902,6359,6.58,52
5903,7164,6.58,1
5904,1165,6.58,12
5905,12397,6.58,55
5906,13510,6.58,63
5907,13613,6.58,2
5908,11320,6.58,39
5909,979,6.58,12
5910,12381,6.58,5
5911,2294,6.57,12
5912,2956,6.57,20
5913,7308,6.57,13
5914,3621,6.57,1
5915,5385,6.57,1
5916,12040,6.57,53
5917,1240,6.57,12
5918,7873,6.57,52
5919,9425,6.57,1
5920,4357,6.57,13
5921,10239,6.57,151
5922,6559,6.57,2
5923,6342,6.57,1
5924,15490,6.57,1
5925,6018,6.57,1
5926,2013,6.57,12
5927,5750,6.57,1
5928,8146,6.57,25
5929,8969,6.57,1
5930,11090,6.57,20
5931,5066,6.57,6
5932,4448,6.57,6
5933,3021,6.57,12
5934,8931,6.57,91
5935,1386,6.57,26
5936,13360,6.57,1
5937,4733,6.57,4
5938,9677,6.57,5
5939,7976,6.57,26
5940,10607,6.57,1
5941,4616,6.57,1
5942,7018,6.57,6
5943,1673,6.57,12
5944,5662,6.57,6
5945,6973,6.57,1
5946,2823,6.57,13
5947,12860,6.57,52
5948,7448,6.57,26
5949,4518,6.57,12
5950,2356,6.57,12
5951,9541,6.57,1
5952,8989,6.57,95
5953,10022,6.57,1
5954,3237,6.57,1
5955,4813,6.57,14
5956,5714,6.56,1
5957,5775,6.56,1
5958,9865,6.56,1
5959,1976,6.56,12
5960,6448,6.56,1
5961,5364,6.56,1
5962,12163,6.56,3
5963,532,6.56,12
5964,8287,6.56,1
5965,7046,6.56,1
5966,10298,6.56,1
5967,6969,6.56,3
5968,5197,6.56,1
5969,5948,6.56,26
5970,8289,6.56,2
5971,2447,6.56,9
5972,677,6.56,1
5973,2376,6.56,1
5974,7705,6.56,5
5975,4588,6.56,12
5976,7457,6.56,1
5977,7264,6.56,1
5978,5612,6.56,13
5979,6276,6.56,1
5980,12333,6.56,1
5981,7610,6.56,13
5982,8939,6.56,2
5983,5461,6.56,1
5984,1574,6.56,12
5985,9505,6.56,26
5986,6471,6.56,26
5987,10761,6.56,1
5988,4953,6.56,1
5989,6354,6.56,12
5990,4638,6.56,1
5991,5495,6.56,3
5992,5065,6.56,10
5993,4120,6.56,1
5994,5047,6.56,1
5995,1651,6.56,1
5996,5136,6.56,1
5997,6452,6.56,6
5998,3135,6.56,1
5999,6812,6.56,1
6000,3143,6.56,1
6001,12236,6.56,164
6002,6793,6.56,25
6003,13751,6.56,46
6004,12022,6.56,1
6005,5025,6.56,2
6006,1369,6.56,12
6007,10987,6.56,10
6008,13022,6.56,1
6009,5524,6.56,26
6010,3197,6.56,5
6011,6075,6.56,13
6012,3315,6.56,12
6013,8312,6.56,109
6014,5024,6.55,2
6015,1749,6.55,12
6016,3876,6.55,12
6017,10419,6.55,Unknown
6018,8795,6.55,1
6019,1046,6.55,4
6020,3735,6.55,2
6021,6718,6.55,1
6022,7297,6.55,13
6023,9169,6.55,1
6024,9149,6.55,1
6025,8482,6.55,1
6026,5273,6.55,24
6027,5336,6.55,1
6028,9650,6.55,1
6029,7579,6.55,1
6030,2888,6.55,6
6031,6249,6.55,22
6032,4211,6.55,12
6033,7974,6.55,5
6034,5090,6.55,2
6035,9493,6.55,3
6036,5248,6.55,1
6037,2893,6.55,2
6038,7990,6.55,1
6039,3202,6.55,12
6040,7328,6.55,2
6041,5872,6.55,60
6042,7240,6.55,1
6043,11575,6.55,1
6044,12480,6.55,52
6045,2022,6.55,1
6047,5101,6.55,48
6048,12494,6.55,12
6049,9380,6.55,52
6050,10323,6.55,24
6050,7913,6.55,9
6051,10498,6.55,1
6052,7829,6.55,1
6053,6295,6.55,13
6054,2635,6.55,12
6055,4167,6.55,6
6056,11555,6.55,1
6057,6794,6.55,26
6058,5505,6.55,13
6059,7107,6.55,4
6060,12073,6.55,26
6061,7244,6.55,1
6062,6649,6.55,1
6063,8600,6.55,1
6064,10779,6.55,1
6065,2849,6.55,13
6066,1198,6.55,12
6067,7091,6.55,10
6068,7596,6.55,39
6069,1602,6.55,1
6070,11529,6.55,26
6071,5786,6.55,6
6072,5840,6.55,4
6073,968,6.54,12
6074,1781,6.54,1
6075,3343,6.54,6
6076,4833,6.54,13
6077,12280,6.54,25
6078,2798,6.54,60
6079,9378,6.54,52
6080,4402,6.54,12
6081,2998,6.54,12
6082,2717,6.54,12
6083,4620,6.54,3
6084,8179,6.54,26
6085,2048,6.54,26
6086,7658,6.54,15
6087,3999,6.54,25
6088,6283,6.54,9
6089,2753,6.54,1
6090,3404,6.54,2
6091,5974,6.54,26
6092,9692,6.54,12
6093,4058,6.54,12
6094,10156,6.54,1
6095,12541,6.54,1
6096,8117,6.54,9
6098,6800,6.54,37
6099,7807,6.54,24
6100,12322,6.54,1
6100,4312,6.54,26
6101,4713,6.54,4
6102,5795,6.54,13
6103,9624,6.54,15
6104,3603,6.54,13
6105,4941,6.54,12
6106,8710,6.54,1
6107,4370,6.54,2
6108,9077,6.54,12
6109,4571,6.54,51
6110,5458,6.54,13
6111,4481,6.54,13
6112,4708,6.54,1
6113,4307,6.54,1
6114,14126,6.54,1
6115,2561,6.54,6
6116,10490,6.54,1
6117,5767,6.54,2
6118,5645,6.54,13
6119,5490,6.54,15
6120,1995,6.54,4
6121,4926,6.54,6
6122,5062,6.54,6
6123,2127,6.54,12
6124,1450,6.54,12
6125,748,6.54,12
6126,10281,6.54,26
6127,10865,6.54,1
6128,6705,6.54,6
6129,6799,6.54,1
6130,11996,6.54,1
6131,15845,6.54,1
6132,993,6.54,12
6133,2106,6.54,12
6134,6397,6.54,2
6135,9971,6.54,1
6136,3989,6.53,1
6137,2596,6.53,24
6138,11475,6.53,26
6139,1373,6.53,12
6140,585,6.53,12
6141,12112,6.53,1
6142,4836,6.53,13
6143,7648,6.53,1
6144,5441,6.53,11
6145,4952,6.53,3
6147,4695,6.53,1
6148,13074,6.53,1
6149,5149,6.53,3
6150,11657,6.53,Unknown
6151,10353,6.53,1
6152,2228,6.53,1
6153,7543,6.53,1
6154,9942,6.53,119
6155,3272,6.53,13
6156,1916,6.53,1
6157,2255,6.53,12
6158,8984,6.53,39
6159,13113,6.53,1
6160,10588,6.53,1
6161,9620,6.53,26
6162,10853,6.53,12
6163,2951,6.53,9
6164,5642,6.53,1
6165,12623,6.53,1
6166,726,6.53,12
6167,10356,6.53,16
6168,3722,6.53,12
6169,6772,6.53,13
6170,5407,6.53,2
6171,9345,6.53,39
6172,9917,6.53,114
6173,9999,6.53,49
6174,1327,6.53,10
6175,3599,6.53,12
6176,8169,6.53,1
6177,6156,6.53,3
6178,11566,6.53,83
6179,5420,6.53,13
6180,4824,6.53,12
6181,6587,6.53,13
6182,3893,6.53,1
6183,9723,6.53,1
6184,7802,6.53,1
6185,2444,6.53,12
6186,3411,6.53,12
6187,1920,6.53,12
6188,5542,6.53,4
6189,2556,6.53,12
6190,5257,6.53,10
6191,8679,6.53,Unknown
6192,2574,6.53,13
6193,4716,6.53,1
6194,7729,6.53,2
6195,5036,6.53,12
6196,7119,6.53,11
6197,9142,6.53,1
6198,5072,6.53,12
6199,14300,6.52,1
6200,3949,6.52,10
6201,1098,6.52,12
6202,10720,6.52,1
6203,13324,6.52,21
6204,12141,6.52,26
6205,6038,6.52,3
6206,6803,6.52,7
6207,8562,6.52,526
6208,5183,6.52,1
6209,6534,6.52,1
6210,8410,6.52,6
6211,11051,6.52,20
6212,16784,6.52,1
6213,3891,6.52,24
6214,9091,6.52,26
6215,15123,6.52,1
6216,3159,6.52,1
6217,10165,6.52,24
6218,10856,6.52,1
6219,7779,6.52,60
6220,3673,6.52,214
6221,12364,6.52,1
6222,10670,6.52,52
6224,6609,6.52,1
6225,5814,6.52,4
6226,4467,6.52,1
6227,4254,6.52,1
6228,7426,6.52,13
6229,10306,6.52,6
6230,7072,6.52,35
6231,6798,6.52,13
6232,8101,6.52,13
6233,3552,6.52,13
6234,8141,6.52,13
6235,8409,6.52,5
6236,12593,6.52,1
6237,8065,6.52,51
6238,10256,6.52,1
6239,2863,6.52,13
6240,5348,6.52,9
6241,8603,6.52,1
6242,4024,6.52,13
6243,10048,6.52,43
6244,6100,6.52,1
6245,11900,6.52,12
6246,510,6.52,12
6247,6077,6.52,25
6248,959,6.52,12
6249,9003,6.51,24
6250,1375,6.51,13
6251,3093,6.51,1
6252,4683,6.51,26
6253,15309,6.51,1
6254,3684,6.51,3
6255,6086,6.51,1
6256,6049,6.51,1
6257,1629,6.51,12
6258,6143,6.51,1
6259,4692,6.51,1
6260,4221,6.51,1
6261,2342,6.51,3
6262,8018,6.51,10
6263,730,6.51,12
6264,10914,6.51,13
6265,9540,6.51,1
6266,7730,6.51,3
6267,7242,6.51,3
6268,11815,6.51,40
6269,6335,6.51,1
6270,9663,6.51,48
6271,5412,6.51,12
6272,5360,6.51,1
6273,2855,6.51,12
6274,4396,6.51,6
6275,9940,6.51,1
6276,3984,6.51,1
6277,3949,6.51,13
6278,6940,6.51,10
6279,663,6.51,12
6280,3529,6.51,13
6281,6853,6.51,1
6282,4969,6.51,1
6283,8709,6.51,1
6284,4916,6.51,3
6285,2936,6.51,26
6286,8633,6.51,1
6287,10251,6.51,1
6288,8636,6.51,1
6289,8341,6.51,16
6290,8783,6.51,5
6291,3929,6.51,12
6292,7590,6.51,1
6293,6993,6.51,2
6294,9466,6.51,61
6295,8109,6.51,1
6296,3985,6.51,1
6297,7615,6.51,1
6298,1594,6.51,13
6299,10627,6.51,1
6300,8345,6.51,1
6301,8542,6.51,1
6302,1708,6.5,12
6303,6022,6.5,2
6304,10732,6.5,1
6305,8536,6.5,1
6306,5067,6.5,1
6307,4895,6.5,2
6308,6328,6.5,26
6309,6080,6.5,89
6310,7933,6.5,1
6311,12684,6.5,1
6312,12815,6.5,1
6313,4364,6.5,1
6314,7769,6.5,1
6315,6671,6.5,13
6316,2194,6.5,78
6317,8789,6.5,2
6318,8810,6.5,12
6319,6197,6.5,1
6320,4634,6.5,12
6321,5646,6.5,1
6322,7255,6.5,20
6323,7874,6.5,1
6324,10712,6.5,13
6325,3497,6.5,15
6326,2962,6.5,12
6327,2788,6.5,13
6328,6927,6.5,Unknown
6329,9305,6.5,4
6330,3414,6.5,12
6331,3034,6.5,12
6332,8774,6.5,1
6333,12494,6.5,1
6334,7462,6.5,1
6335,7787,6.5,1
6336,4095,6.5,1
6337,10140,6.5,1
6338,4810,6.5,48
6339,6435,6.5,24
6340,7181,6.5,13
6341,1682,6.5,12
6342,6496,6.5,25
6343,3672,6.5,12
6344,10381,6.5,1
6345,4513,6.5,12
6346,7560,6.5,1
6347,8228,6.5,52
6347,11372,6.5,1
6348,7800,6.5,1
6349,9554,6.5,108
6350,13529,6.5,1
6352,3653,6.5,2
6353,5279,6.5,13
6354,8151,6.5,10
6355,14995,6.5,1
6356,13525,6.5,13
6357,9153,6.5,1
6358,4041,6.5,26
6359,11130,6.5,1
6360,11355,6.5,94
6361,4379,6.5,2
6362,6955,6.5,1
6363,13545,6.5,2
6364,7098,6.5,6
6365,7969,6.5,10
6366,3804,6.5,Unknown
6367,853,6.49,12
6368,3449,6.49,1
6369,8546,6.49,1
6370,11856,6.49,14
6371,6334,6.49,7
6372,2406,6.49,52
6373,6698,6.49,3
6374,5416,6.49,1
6375,10435,6.49,1
6376,10304,6.49,1
6377,5740,6.49,13
6378,6337,6.49,52
6379,9124,6.49,1
6380,8637,6.49,4
